sku,front_image,back_image,card_number,name,set_name,rarity,condition_display,condition_assumption,variant_status,variant_1st_edition,variant_shadowless,variant_unlimited,variant_promo,variant_confidence,variant_note,lp_reference_price,ebay_price,listing_bucket,needs_review,method,first_edition_auto_score,first_edition_auto_template,first_edition_auto_crop
B02-C054,cards/binder_2/card_54_front.jpg,cards/binder_2/card_54_back.jpg,48/62,Grimer,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.3525,B01-C057,output/first_edition_review_crops_clean/B02-C054__Fossil__48_62__Grimer.jpg
B02-C055,cards/binder_2/card_55_front.jpg,cards/binder_2/card_55_back.jpg,60/82,Magnemite,Team Rocket,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,-0.1147,B01-C032,output/first_edition_review_crops_clean/B02-C055__Team Rocket__60_82__Magnemite.jpg
B02-C056,cards/binder_2/card_56_front.jpg,cards/binder_2/card_56_back.jpg,65/82,Psyduck,Team Rocket,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2768,B01-C032,output/first_edition_review_crops_clean/B02-C056__Team Rocket__65_82__Psyduck.jpg
B02-C057,cards/binder_2/card_57_front.jpg,cards/binder_2/card_57_back.jpg,51/62,Krabby,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2060,B01-C057,output/first_edition_review_crops_clean/B02-C057__Fossil__51_62__Krabby.jpg
B02-C058,cards/binder_2/card_58_front.jpg,cards/binder_2/card_58_back.jpg,58/64,Oddish,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.3693,B01-C032,output/first_edition_review_crops_clean/B02-C058__Jungle__58_64__Oddish.jpg
B02-C059,cards/binder_2/card_59_front.jpg,cards/binder_2/card_59_back.jpg,46/62,Ekans,Fossil,Common,LP/MP,MP,first_edition_confirmed,YES,NOT_APPLICABLE,NO,NO,HIGH,Confirmed from top-100 first-edition review PDF; first 16 rows only.,,,,NO,fixed_from_saved_vision_or_visual_confirmation,0.8091,B01-C110,output/first_edition_review_crops_clean/B02-C059__Fossil__46_62__Ekans.jpg
B02-C060,cards/binder_2/card_60_front.jpg,cards/binder_2/card_60_back.jpg,30/102,Ivysaur,Base,Uncommon,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,,NO,vision_full_card_api_validated,0.1793,B01-C032,output/first_edition_review_crops_clean/B02-C060__Base__30_102__Ivysaur.jpg
B02-C061,cards/binder_2/card_61_front.jpg,cards/binder_2/card_61_back.jpg,63/64,Venonat,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2744,B01-C110,output/first_edition_review_crops_clean/B02-C061__Jungle__63_64__Venonat.jpg
B02-C062,cards/binder_2/card_62_front.jpg,cards/binder_2/card_62_back.jpg,52/64,Exeggcute,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.1978,B01-C057,output/first_edition_review_crops_clean/B02-C062__Jungle__52_64__Exeggcute.jpg
B02-C063,cards/binder_2/card_63_front.jpg,cards/binder_2/card_63_back.jpg,55/82,Eevee,Team Rocket,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,-0.0962,B01-C032,output/first_edition_review_crops_clean/B02-C063__Team Rocket__55_82__Eevee.jpg
B02-C064,cards/binder_2/card_64_front.jpg,cards/binder_2/card_64_back.jpg,64/102,Starmie,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,,NO,vision_full_card_api_validated,0.0596,B01-C057,output/first_edition_review_crops_clean/B02-C064__Base__64_102__Starmie.jpg
B02-C065,cards/binder_2/card_65_front.jpg,cards/binder_2/card_65_back.jpg,52/102,Machop,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,,NO,vision_full_card_api_validated,0.1340,B01-C057,output/first_edition_review_crops_clean/B02-C065__Base__52_102__Machop.jpg
B02-C066,cards/binder_2/card_66_front.jpg,cards/binder_2/card_66_back.jpg,66/102,Tangela,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,,NO,vision_full_card_api_validated,0.1822,B01-C057,output/first_edition_review_crops_clean/B02-C066__Base__66_102__Tangela.jpg
B02-C067,cards/binder_2/card_67_front.jpg,cards/binder_2/card_67_back.jpg,52/102,Machop,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,,NO,vision_full_card_api_validated,0.2011,B01-C057,output/first_edition_review_crops_clean/B02-C067__Base__52_102__Machop.jpg
B02-C068,cards/binder_2/card_68_front.jpg,cards/binder_2/card_68_back.jpg,32/64,Wigglytuff,Jungle,Rare,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.0380,B01-C110,output/first_edition_review_crops_clean/B02-C068__Jungle__32_64__Wigglytuff.jpg
B02-C069,cards/binder_2/card_69_front.jpg,cards/binder_2/card_69_back.jpg,61/82,Mankey,Team Rocket,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2024,B01-C057,output/first_edition_review_crops_clean/B02-C069__Team Rocket__61_82__Mankey.jpg
B02-C070,cards/binder_2/card_70_front.jpg,cards/binder_2/card_70_back.jpg,51/102,Koffing,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,,NO,vision_full_card_api_validated,0.3317,B01-C057,output/first_edition_review_crops_clean/B02-C070__Base__51_102__Koffing.jpg
B02-C071,cards/binder_2/card_71_front.jpg,cards/binder_2/card_71_back.jpg,42/102,Wartortle,Base,Uncommon,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,,NO,vision_full_card_api_validated,0.3586,B01-C032,output/first_edition_review_crops_clean/B02-C071__Base__42_102__Wartortle.jpg
B02-C072,cards/binder_2/card_72_front.jpg,cards/binder_2/card_72_back.jpg,48/102,Doduo,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,,NO,vision_full_card_api_validated,0.0808,B01-C110,output/first_edition_review_crops_clean/B02-C072__Base__48_102__Doduo.jpg
B02-C073,cards/binder_2/card_73_front.jpg,cards/binder_2/card_73_back.jpg,58/64,Oddish,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.1099,B01-C057,output/first_edition_review_crops_clean/B02-C073__Jungle__58_64__Oddish.jpg
B02-C074,cards/binder_2/card_74_front.jpg,cards/binder_2/card_74_back.jpg,48/102,Doduo,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,,NO,vision_full_card_api_validated,-0.1382,B01-C110,output/first_edition_review_crops_clean/B02-C074__Base__48_102__Doduo.jpg
B02-C075,cards/binder_2/card_75_front.jpg,cards/binder_2/card_75_back.jpg,54/62,Shellder,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.1459,B01-C032,output/first_edition_review_crops_clean/B02-C075__Fossil__54_62__Shellder.jpg
B02-C076,cards/binder_2/card_76_front.jpg,cards/binder_2/card_76_back.jpg,53/75,Caterpie,Neo Discovery,Common,LP/MP,MP,first_edition_confirmed,YES,NOT_APPLICABLE,NO,NO,HIGH,Confirmed from top-100 first-edition review PDF; first 16 rows only.,,,,NO,vision_full_card_api_validated,0.5503,B01-C032,output/first_edition_review_crops_clean/B02-C076__Neo Discovery__53_75__Caterpie.jpg
B02-C077,cards/binder_2/card_77_front.jpg,cards/binder_2/card_77_back.jpg,51/62,Krabby,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2451,B01-C032,output/first_edition_review_crops_clean/B02-C077__Fossil__51_62__Krabby.jpg
B02-C078,cards/binder_2/card_78_front.jpg,cards/binder_2/card_78_back.jpg,56/62,Tentacool,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2599,B01-C032,output/first_edition_review_crops_clean/B02-C078__Fossil__56_62__Tentacool.jpg
B02-C079,cards/binder_2/card_79_front.jpg,cards/binder_2/card_79_back.jpg,34/82,Dark Electrode,Team Rocket,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,fixed_by_card_number_api,-0.1971,B01-C057,output/first_edition_review_crops_clean/B02-C079__Team Rocket__34_82__Dark Electrode.jpg
B02-C080,cards/binder_2/card_80_front.jpg,cards/binder_2/card_80_back.jpg,58/111,Girafarig,Neo Genesis,Common,LP/MP,MP,unlimited_or_normal,NO,NOT_APPLICABLE,YES,NO,MEDIUM,No special 1st Edition/Shadowless variant expected.,,,,NO,fixed_from_saved_vision_or_visual_confirmation,,,
B02-C081,cards/binder_2/card_81_front.jpg,cards/binder_2/card_81_back.jpg,68/82,Squirtle,Team Rocket,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.3250,B01-C057,output/first_edition_review_crops_clean/B02-C081__Team Rocket__68_82__Squirtle.jpg
B02-C082,cards/binder_2/card_82_front.jpg,cards/binder_2/card_82_back.jpg,54/64,Jigglypuff,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.0117,B01-C110,output/first_edition_review_crops_clean/B02-C082__Jungle__54_64__Jigglypuff.jpg
B02-C083,cards/binder_2/card_83_front.jpg,cards/binder_2/card_83_back.jpg,50/102,Gastly,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,,NO,vision_full_card_api_validated,0.2701,B01-C057,output/first_edition_review_crops_clean/B02-C083__Base__50_102__Gastly.jpg
B02-C084,cards/binder_2/card_84_front.jpg,cards/binder_2/card_84_back.jpg,25/62,Lapras,Fossil,Rare,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.3253,B01-C057,output/first_edition_review_crops_clean/B02-C084__Fossil__25_62__Lapras.jpg
B02-C085,cards/binder_2/card_85_front.jpg,cards/binder_2/card_85_back.jpg,41/82,Dark Muk,Team Rocket,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2224,B01-C032,output/first_edition_review_crops_clean/B02-C085__Team Rocket__41_82__Dark Muk.jpg
B02-C086,cards/binder_2/card_86_front.jpg,cards/binder_2/card_86_back.jpg,46/62,Ekans,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2207,B01-C032,output/first_edition_review_crops_clean/B02-C086__Fossil__46_62__Ekans.jpg
B02-C087,cards/binder_2/card_87_front.jpg,cards/binder_2/card_87_back.jpg,33/102,Kakuna,Base,Uncommon,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,,NO,vision_full_card_api_validated,0.3014,B01-C032,output/first_edition_review_crops_clean/B02-C087__Base__33_102__Kakuna.jpg
B02-C088,cards/binder_2/card_88_front.jpg,cards/binder_2/card_88_back.jpg,53/102,Magnemite,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,,NO,vision_full_card_api_validated,-0.1780,B01-C032,output/first_edition_review_crops_clean/B02-C088__Base__53_102__Magnemite.jpg
B02-C089,cards/binder_2/card_89_front.jpg,cards/binder_2/card_89_back.jpg,65/102,Staryu,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,,NO,vision_full_card_api_validated,0.2435,B01-C032,output/first_edition_review_crops_clean/B02-C089__Base__65_102__Staryu.jpg
B02-C090,cards/binder_2/card_90_front.jpg,cards/binder_2/card_90_back.jpg,34/102,Machoke,Base,Uncommon,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,,NO,vision_full_card_api_validated,0.1108,B01-C032,output/first_edition_review_crops_clean/B02-C090__Base__34_102__Machoke.jpg
B02-C091,cards/binder_2/card_91_front.jpg,cards/binder_2/card_91_back.jpg,36/102,Magmar,Base,Uncommon,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,,NO,vision_full_card_api_validated,0.3564,B01-C032,output/first_edition_review_crops_clean/B02-C091__Base__36_102__Magmar.jpg
B02-C092,cards/binder_2/card_92_front.jpg,cards/binder_2/card_92_back.jpg,38/62,Kingler,Fossil,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.3225,B01-C032,output/first_edition_review_crops_clean/B02-C092__Fossil__38_62__Kingler.jpg
B02-C093,cards/binder_2/card_93_front.jpg,cards/binder_2/card_93_back.jpg,57/62,Zubat,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.1395,B01-C057,output/first_edition_review_crops_clean/B02-C093__Fossil__57_62__Zubat.jpg
B02-C094,cards/binder_2/card_94_front.jpg,cards/binder_2/card_94_back.jpg,57/62,Zubat,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2193,B01-C032,output/first_edition_review_crops_clean/B02-C094__Fossil__57_62__Zubat.jpg
B02-C095,cards/binder_2/card_95_front.jpg,cards/binder_2/card_95_back.jpg,62/102,Sandshrew,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,,NO,vision_full_card_api_validated,0.0686,B01-C057,output/first_edition_review_crops_clean/B02-C095__Base__62_102__Sandshrew.jpg
B02-C096,cards/binder_2/card_96_front.jpg,cards/binder_2/card_96_back.jpg,47/62,Geodude,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2812,B01-C057,output/first_edition_review_crops_clean/B02-C096__Fossil__47_62__Geodude.jpg
B02-C097,cards/binder_2/card_97_front.jpg,cards/binder_2/card_97_back.jpg,49/64,Bellsprout,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.3485,B01-C110,output/first_edition_review_crops_clean/B02-C097__Jungle__49_64__Bellsprout.jpg
B02-C098,cards/binder_2/card_98_front.jpg,cards/binder_2/card_98_back.jpg,26/102,Dratini,Base,Uncommon,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,,NO,vision_full_card_api_validated,-0.3311,B01-C032,output/first_edition_review_crops_clean/B02-C098__Base__26_102__Dratini.jpg
B02-C099,cards/binder_2/card_99_front.jpg,cards/binder_2/card_99_back.jpg,53/64,Goldeen,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.3322,B01-C057,output/first_edition_review_crops_clean/B02-C099__Jungle__53_64__Goldeen.jpg
B02-C100,cards/binder_2/card_100_front.jpg,cards/binder_2/card_100_back.jpg,47/62,Geodude,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2780,B01-C032,output/first_edition_review_crops_clean/B02-C100__Fossil__47_62__Geodude.jpg
B02-C101,cards/binder_2/card_101_front.jpg,cards/binder_2/card_101_back.jpg,65/102,Staryu,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,,NO,vision_full_card_api_validated,0.1845,B01-C032,output/first_edition_review_crops_clean/B02-C101__Base__65_102__Staryu.jpg
B02-C102,cards/binder_2/card_102_front.jpg,cards/binder_2/card_102_back.jpg,51/102,Koffing,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,,NO,vision_full_card_api_validated,0.3031,B01-C032,output/first_edition_review_crops_clean/B02-C102__Base__51_102__Koffing.jpg
B02-C103,cards/binder_2/card_103_front.jpg,cards/binder_2/card_103_back.jpg,55/130,Parasect,Base Set 2,Uncommon,LP/MP,MP,unlimited_or_normal,NO,NOT_APPLICABLE,YES,NO,MEDIUM,No special 1st Edition/Shadowless variant expected.,,,,NO,vision_full_card_api_validated,,,
B02-C104,cards/binder_2/card_104_front.jpg,cards/binder_2/card_104_back.jpg,32/62,Cloyster,Fossil,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2922,B01-C057,output/first_edition_review_crops_clean/B02-C104__Fossil__32_62__Cloyster.jpg
B02-C105,cards/binder_2/card_105_front.jpg,cards/binder_2/card_105_back.jpg,52/62,Omanyte,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2239,B01-C032,output/first_edition_review_crops_clean/B02-C105__Fossil__52_62__Omanyte.jpg
B02-C106,cards/binder_2/card_106_front.jpg,cards/binder_2/card_106_back.jpg,62/102,Sandshrew,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,,NO,vision_full_card_api_validated,0.1537,B01-C032,output/first_edition_review_crops_clean/B02-C106__Base__62_102__Sandshrew.jpg
B02-C107,cards/binder_2/card_107_front.jpg,cards/binder_2/card_107_back.jpg,46/62,Ekans,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2203,B01-C032,output/first_edition_review_crops_clean/B02-C107__Fossil__46_62__Ekans.jpg
B02-C108,cards/binder_2/card_108_front.jpg,cards/binder_2/card_108_back.jpg,57/62,Zubat,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,fixed_from_saved_vision_or_visual_confirmation,0.2598,B01-C032,output/first_edition_review_crops_clean/B02-C108__Fossil__57_62__Zubat.jpg
B02-C109,cards/binder_2/card_109_front.jpg,cards/binder_2/card_109_back.jpg,62/64,Spearow,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.0253,B01-C110,output/first_edition_review_crops_clean/B02-C109__Jungle__62_64__Spearow.jpg
B02-C110,cards/binder_2/card_110_front.jpg,cards/binder_2/card_110_back.jpg,31/62,Arbok,Fossil,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.3820,B01-C057,output/first_edition_review_crops_clean/B02-C110__Fossil__31_62__Arbok.jpg
B02-C111,cards/binder_2/card_111_front.jpg,cards/binder_2/card_111_back.jpg,49/62,Horsea,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,fixed_from_saved_vision_or_visual_confirmation,0.3051,B01-C057,output/first_edition_review_crops_clean/B02-C111__Fossil__49_62__Horsea.jpg
B02-C112,cards/binder_2/card_112_front.jpg,cards/binder_2/card_112_back.jpg,48/82,Porygon,Team Rocket,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.0297,B01-C032,output/first_edition_review_crops_clean/B02-C112__Team Rocket__48_82__Porygon.jpg
B02-C113,cards/binder_2/card_113_front.jpg,cards/binder_2/card_113_back.jpg,55/64,Mankey,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2310,B01-C032,output/first_edition_review_crops_clean/B02-C113__Jungle__55_64__Mankey.jpg
B02-C114,cards/binder_2/card_114_front.jpg,cards/binder_2/card_114_back.jpg,32/62,Cloyster,Fossil,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.1799,B01-C057,output/first_edition_review_crops_clean/B02-C114__Fossil__32_62__Cloyster.jpg
B02-C115,cards/binder_2/card_115_front.jpg,cards/binder_2/card_115_back.jpg,50/102,Gastly,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,,NO,vision_full_card_api_validated,0.3196,B01-C032,output/first_edition_review_crops_clean/B02-C115__Base__50_102__Gastly.jpg
B02-C116,cards/binder_2/card_116_front.jpg,cards/binder_2/card_116_back.jpg,49/102,Drowzee,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,,NO,vision_full_card_api_validated,0.2128,B01-C032,output/first_edition_review_crops_clean/B02-C116__Base__49_102__Drowzee.jpg
B02-C117,cards/binder_2/card_117_front.jpg,cards/binder_2/card_117_back.jpg,41/102,Seel,Base,Uncommon,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,,NO,vision_full_card_api_validated,0.3222,B01-C057,output/first_edition_review_crops_clean/B02-C117__Base__41_102__Seel.jpg
B02-C118,cards/binder_2/card_118_front.jpg,cards/binder_2/card_118_back.jpg,59/64,Paras,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.3669,B01-C110,output/first_edition_review_crops_clean/B02-C118__Jungle__59_64__Paras.jpg
B02-C119,cards/binder_2/card_119_front.jpg,cards/binder_2/card_119_back.jpg,47/82,Magikarp,Team Rocket,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.3615,B01-C057,output/first_edition_review_crops_clean/B02-C119__Team Rocket__47_82__Magikarp.jpg
B02-C120,cards/binder_2/card_120_front.jpg,cards/binder_2/card_120_back.jpg,67/82,Slowpoke,Team Rocket,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.3293,B01-C032,output/first_edition_review_crops_clean/B02-C120__Team Rocket__67_82__Slowpoke.jpg
B02-C121,cards/binder_2/card_121_front.jpg,cards/binder_2/card_121_back.jpg,53/62,Psyduck,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2864,B01-C032,output/first_edition_review_crops_clean/B02-C121__Fossil__53_62__Psyduck.jpg
B02-C122,cards/binder_2/card_122_front.jpg,cards/binder_2/card_122_back.jpg,51/62,Krabby,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,,NO,vision_full_card_api_validated,0.2540,B01-C057,output/first_edition_review_crops_clean/B02-C122__Fossil__51_62__Krabby.jpg
B02-C123,cards/binder_2/card_123_front.jpg,cards/binder_2/card_123_back.jpg,48/102,Doduo,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,,NO,vision_full_card_api_validated,-0.1036,B01-C032,output/first_edition_review_crops_clean/B02-C123__Base__48_102__Doduo.jpg
