sku,front_image,back_image,card_number,name,set_name,rarity,condition_display,condition_assumption,variant_status,variant_1st_edition,variant_shadowless,variant_unlimited,variant_promo,variant_confidence,variant_note,lp_reference_price,ebay_price,listing_bucket,needs_review,method,first_edition_auto_score,first_edition_auto_template,first_edition_auto_crop,pricing_variant,pricing_search_query,tcgplayer_market_price,tcg_reference_note,ebay_sold_low,ebay_sold_mid,ebay_sold_high,chosen_price,pricing_notes,listing_title,listing_description,comp_titles,comp_prices
B01-C033,cards/binder_1/card_33_front.jpg,cards/binder_1/card_33_back.jpg,58/64,Oddish,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.3250,B01-C032,output/first_edition_review_crops_clean/B01-C033__Jungle__58_64__Oddish.jpg,Unlimited,Pokemon Oddish 58/64 Jungle Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Oddish 58/64 Jungle LP/MP,"Oddish 58/64 from Jungle.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C034,cards/binder_1/card_34_front.jpg,cards/binder_1/card_34_back.jpg,58/64,Oddish,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.2554,B01-C110,output/first_edition_review_crops_clean/B01-C034__Jungle__58_64__Oddish.jpg,Unlimited,Pokemon Oddish 58/64 Jungle Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Oddish 58/64 Jungle LP/MP,"Oddish 58/64 from Jungle.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C035,cards/binder_1/card_35_front.jpg,cards/binder_1/card_35_back.jpg,46/62,Ekans,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.3872,B01-C032,output/first_edition_review_crops_clean/B01-C035__Fossil__46_62__Ekans.jpg,Unlimited,Pokemon Ekans 46/62 Fossil Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Ekans 46/62 Fossil LP/MP,"Ekans 46/62 from Fossil.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C036,cards/binder_1/card_36_front.jpg,cards/binder_1/card_36_back.jpg,50/64,Cubone,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.2817,B01-C032,output/first_edition_review_crops_clean/B01-C036__Jungle__50_64__Cubone.jpg,Unlimited,Pokemon Cubone 50/64 Jungle Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Cubone 50/64 Jungle LP/MP,"Cubone 50/64 from Jungle.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C037,cards/binder_1/card_37_front.jpg,cards/binder_1/card_37_back.jpg,62/82,Meowth,Team Rocket,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,-0.0976,B01-C032,output/first_edition_review_crops_clean/B01-C037__Team Rocket__62_82__Meowth.jpg,Unlimited,Pokemon Meowth 62/82 Team Rocket Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Meowth 62/82 Team Rocket LP/MP,"Meowth 62/82 from Team Rocket.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C038,cards/binder_1/card_38_front.jpg,cards/binder_1/card_38_back.jpg,68/130,Caterpie,Base Set 2,Common,LP/MP,MP,unlimited_or_normal,NO,NOT_APPLICABLE,YES,NO,MEDIUM,No special 1st Edition/Shadowless variant expected.,,,bulk,NO,vision_full_card_api_validated,,,,Unlimited,Pokemon Caterpie 68/130 Base Set 2 Unlimited MP,0.71,TCGPLAYER_MARKET,,,,0.50,TCG_API_REFERENCE_ESTIMATE_70_PERCENT_FOR_LP_MP,Pokemon Caterpie 68/130 Base Set 2 LP/MP,"Caterpie 68/130 from Base Set 2.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C039,cards/binder_1/card_39_front.jpg,cards/binder_1/card_39_back.jpg,57/62,Zubat,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.2700,B01-C032,output/first_edition_review_crops_clean/B01-C039__Fossil__57_62__Zubat.jpg,Unlimited,Pokemon Zubat 57/62 Fossil Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Zubat 57/62 Fossil LP/MP,"Zubat 57/62 from Fossil.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C040,cards/binder_1/card_40_front.jpg,cards/binder_1/card_40_back.jpg,35/102,Magikarp,Base,Uncommon,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,small_lot_or_single,NO,vision_full_card_api_validated,0.2220,B01-C032,output/first_edition_review_crops_clean/B01-C040__Base__35_102__Magikarp.jpg,Unlimited,Pokemon Magikarp 35/102 Base Unlimited MP,3.86,TCGPLAYER_MARKET,,,,2.70,TCG_API_REFERENCE_ESTIMATE_70_PERCENT_FOR_LP_MP,Pokemon Magikarp 35/102 Base LP/MP,"Magikarp 35/102 from Base.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C041,cards/binder_1/card_41_front.jpg,cards/binder_1/card_41_back.jpg,61/82,Mankey,Team Rocket,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.3315,B01-C110,output/first_edition_review_crops_clean/B01-C041__Team Rocket__61_82__Mankey.jpg,Unlimited,Pokemon Mankey 61/82 Team Rocket Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Mankey 61/82 Team Rocket LP/MP,"Mankey 61/82 from Team Rocket.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C042,cards/binder_1/card_42_front.jpg,cards/binder_1/card_42_back.jpg,41/62,Sandslash,Fossil,Uncommon,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.2206,B01-C032,output/first_edition_review_crops_clean/B01-C042__Fossil__41_62__Sandslash.jpg,Unlimited,Pokemon Sandslash 41/62 Fossil Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Sandslash 41/62 Fossil LP/MP,"Sandslash 41/62 from Fossil.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C043,cards/binder_1/card_43_front.jpg,cards/binder_1/card_43_back.jpg,51/62,Krabby,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.2696,B01-C032,output/first_edition_review_crops_clean/B01-C043__Fossil__51_62__Krabby.jpg,Unlimited,Pokemon Krabby 51/62 Fossil Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Krabby 51/62 Fossil LP/MP,"Krabby 51/62 from Fossil.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C044,cards/binder_1/card_44_front.jpg,cards/binder_1/card_44_back.jpg,79/130,Magnemite,Base Set 2,Common,LP/MP,MP,unlimited_or_normal,NO,NOT_APPLICABLE,YES,NO,MEDIUM,No special 1st Edition/Shadowless variant expected.,,,bulk,NO,vision_full_card_api_validated,,,,Unlimited,Pokemon Magnemite 79/130 Base Set 2 Unlimited MP,0.49,TCGPLAYER_MARKET,,,,0.34,TCG_API_REFERENCE_ESTIMATE_70_PERCENT_FOR_LP_MP,Pokemon Magnemite 79/130 Base Set 2 LP/MP,"Magnemite 79/130 from Base Set 2.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C045,cards/binder_1/card_45_front.jpg,cards/binder_1/card_45_back.jpg,59/64,Paras,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,fixed_from_saved_vision_or_visual_confirmation,0.3010,B01-C032,output/first_edition_review_crops_clean/B01-C045__Jungle__59_64__Paras.jpg,Unlimited,Pokemon Paras 59/64 Jungle Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Paras 59/64 Jungle LP/MP,"Paras 59/64 from Jungle.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C046,cards/binder_1/card_46_front.jpg,cards/binder_1/card_46_back.jpg,59/64,Paras,Jungle,Common,LP/MP,MP,first_edition_confirmed,YES,NOT_APPLICABLE,NO,NO,HIGH,Confirmed from top-100 first-edition review PDF; first 16 rows only.,,,single_or_1st_ed_group,NO,vision_full_card_api_validated,0.8134,B01-C032,output/first_edition_review_crops_clean/B01-C046__Jungle__59_64__Paras.jpg,1st Edition,Pokemon Paras 59/64 Jungle 1st Edition MP,,,0.73,1.01,1.25,1.49,APIFY_SOLD_COMPS_PRIORITY_CARD,Pokemon Paras 59/64 Jungle 1st Edition LP/MP,"Paras 59/64 from Jungle.
Variant: 1st Edition.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.","Pokemon TCG  - Jungle 1st ed. (1999) Pick Your Card, Complete Your Set NM-HP || Pokemon Jungle First Edition #59/64 Paras Lightly played || 1999 - Pokemon TCG - Jungle Set - Pick Your WOTC Card (s) - 1st Ed & Unlimited || Jungle Set Loose Pokemon Cards - LP to MP Unlimited || Paras 59/64 Jungle 1st Edition Pokemon Card || Paras 59/64 Jungle Regular || Pokemon Paras 59/64 Common LP || Paras 59/64 Common Jungle Pokemon Lightly Played || Paras Common Jungle 59/64 DMG 1st Edition || Pokemon Tcg Paras [1st Edition] #59 Pokemon Jungle HP",0.73 | 0.99 | 0.99 | 0.99 | 1.00 | 1.00 | 1.00 | 1.05 | 1.10 | 1.25
B01-C047,cards/binder_1/card_47_front.jpg,cards/binder_1/card_47_back.jpg,51/62,Krabby,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.2628,B01-C032,output/first_edition_review_crops_clean/B01-C047__Fossil__51_62__Krabby.jpg,Unlimited,Pokemon Krabby 51/62 Fossil Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Krabby 51/62 Fossil LP/MP,"Krabby 51/62 from Fossil.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C048,cards/binder_1/card_48_front.jpg,cards/binder_1/card_48_back.jpg,50/62,Kabuto,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.3046,B01-C057,output/first_edition_review_crops_clean/B01-C048__Fossil__50_62__Kabuto.jpg,Unlimited,Pokemon Kabuto 50/62 Fossil Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Kabuto 50/62 Fossil LP/MP,"Kabuto 50/62 from Fossil.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C049,cards/binder_1/card_49_front.jpg,cards/binder_1/card_49_back.jpg,44/102,Bulbasaur,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,bulk,NO,vision_full_card_api_validated,0.4558,B01-C032,output/first_edition_review_crops_clean/B01-C049__Base__44_102__Bulbasaur.jpg,Unlimited,Pokemon Bulbasaur 44/102 Base Unlimited MP,2.45,TCGPLAYER_MARKET,,,,1.72,TCG_API_REFERENCE_ESTIMATE_70_PERCENT_FOR_LP_MP,Pokemon Bulbasaur 44/102 Base LP/MP,"Bulbasaur 44/102 from Base.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C050,cards/binder_1/card_50_front.jpg,cards/binder_1/card_50_back.jpg,49/102,Drowzee,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,bulk,NO,vision_full_card_api_validated,0.4322,B01-C032,output/first_edition_review_crops_clean/B01-C050__Base__49_102__Drowzee.jpg,Unlimited,Pokemon Drowzee 49/102 Base Unlimited MP,0.70,TCGPLAYER_MARKET,,,,0.49,TCG_API_REFERENCE_ESTIMATE_70_PERCENT_FOR_LP_MP,Pokemon Drowzee 49/102 Base LP/MP,"Drowzee 49/102 from Base.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C051,cards/binder_1/card_51_front.jpg,cards/binder_1/card_51_back.jpg,48/62,Grimer,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.3693,B01-C032,output/first_edition_review_crops_clean/B01-C051__Fossil__48_62__Grimer.jpg,Unlimited,Pokemon Grimer 48/62 Fossil Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Grimer 48/62 Fossil LP/MP,"Grimer 48/62 from Fossil.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C052,cards/binder_1/card_52_front.jpg,cards/binder_1/card_52_back.jpg,57/64,Nidoran ♀,Jungle,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,fixed_by_card_number_api,0.2748,B01-C032,output/first_edition_review_crops_clean/B01-C052__Jungle__57_64__Nidoran _.jpg,Unlimited,Pokemon Nidoran ♀ 57/64 Jungle Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Nidoran ♀ 57/64 Jungle LP/MP,"Nidoran ♀ 57/64 from Jungle.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C053,cards/binder_1/card_53_front.jpg,cards/binder_1/card_53_back.jpg,63/102,Squirtle,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,single,NO,vision_full_card_api_validated,0.2644,B01-C057,output/first_edition_review_crops_clean/B01-C053__Base__63_102__Squirtle.jpg,Unlimited,Pokemon Squirtle 63/102 Base Unlimited MP,10.26,TCGPLAYER_MARKET,,,,7.18,TCG_API_REFERENCE_ESTIMATE_70_PERCENT_FOR_LP_MP,Pokemon Squirtle 63/102 Base LP/MP,"Squirtle 63/102 from Base.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C054,cards/binder_1/card_54_front.jpg,cards/binder_1/card_54_back.jpg,39/102,Porygon,Base,Uncommon,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,bulk,NO,vision_full_card_api_validated,-0.1013,B01-C110,output/first_edition_review_crops_clean/B01-C054__Base__39_102__Porygon.jpg,Unlimited,Pokemon Porygon 39/102 Base Unlimited MP,2.65,TCGPLAYER_MARKET,,,,1.85,TCG_API_REFERENCE_ESTIMATE_70_PERCENT_FOR_LP_MP,Pokemon Porygon 39/102 Base LP/MP,"Porygon 39/102 from Base.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C055,cards/binder_1/card_55_front.jpg,cards/binder_1/card_55_back.jpg,51/102,Koffing,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,bulk,NO,vision_full_card_api_validated,0.3743,B01-C032,output/first_edition_review_crops_clean/B01-C055__Base__51_102__Koffing.jpg,Unlimited,Pokemon Koffing 51/102 Base Unlimited MP,0.78,TCGPLAYER_MARKET,,,,0.55,TCG_API_REFERENCE_ESTIMATE_70_PERCENT_FOR_LP_MP,Pokemon Koffing 51/102 Base LP/MP,"Koffing 51/102 from Base.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C056,cards/binder_1/card_56_front.jpg,cards/binder_1/card_56_back.jpg,49/62,Horsea,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.2278,B01-C032,output/first_edition_review_crops_clean/B01-C056__Fossil__49_62__Horsea.jpg,Unlimited,Pokemon Horsea 49/62 Fossil Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Horsea 49/62 Fossil LP/MP,"Horsea 49/62 from Fossil.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C057,cards/binder_1/card_57_front.jpg,cards/binder_1/card_57_back.jpg,39/62,Magmar,Fossil,Uncommon,LP/MP,MP,first_edition_confirmed,YES,NOT_APPLICABLE,NO,NO,HIGH,Confirmed from top-100 first-edition review PDF; first 16 rows only.,,,single_or_1st_ed_group,NO,vision_full_card_api_validated,1.0000,B01-C057,output/first_edition_review_crops_clean/B01-C057__Fossil__39_62__Magmar.jpg,1st Edition,Pokemon Magmar 39/62 Fossil 1st Edition MP,,,0.99,1.18,1.50,1.49,APIFY_SOLD_COMPS_PRIORITY_CARD,Pokemon Magmar 39/62 Fossil 1st Edition LP/MP,"Magmar 39/62 from Fossil.
Variant: 1st Edition.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",Pokemon Magmar 39/62 1st Edition Fossil NM WOTC 1999 || 1999 - Pokemon TCG - Fossil Set - Pick Your WOTC Card (s) - 1st Ed & Unlimited || Pokémon 1999 NM 1ST EDITION FOSSIL SET PICK YOUR CARDS || 1999 Pokemon Fossil Magmar #39 VLP || Pokémon TCG 1999 1st Edition Fossil - You Pick - Excellent/Near Mint or Better || Magmar Uncommon Fossil 39/62 NM || Magmar [LP] - Pokemon TCG Fossil 39/62 [Uncommon] || Pokemon Magmar 39/62 Fossil Regular - LP || Magmar 39/62 Unlimited Uncommon Fossil || MAGMAR - 39/62 - Fossil - Pokemon Card,0.99 | 0.99 | 0.99 | 1.00 | 1.00 | 1.00 | 1.37 | 1.49 | 1.50 | 1.50
B01-C058,cards/binder_1/card_58_front.jpg,cards/binder_1/card_58_back.jpg,59/82,Machop,Team Rocket,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.2472,B01-C032,output/first_edition_review_crops_clean/B01-C058__Team Rocket__59_82__Machop.jpg,Unlimited,Pokemon Machop 59/82 Team Rocket Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Machop 59/82 Team Rocket LP/MP,"Machop 59/82 from Team Rocket.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C059,cards/binder_1/card_59_front.jpg,cards/binder_1/card_59_back.jpg,45/102,Caterpie,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,bulk,NO,vision_full_card_api_validated,0.3256,B01-C032,output/first_edition_review_crops_clean/B01-C059__Base__45_102__Caterpie.jpg,Unlimited,Pokemon Caterpie 45/102 Base Unlimited MP,1.05,TCGPLAYER_MARKET,,,,0.73,TCG_API_REFERENCE_ESTIMATE_70_PERCENT_FOR_LP_MP,Pokemon Caterpie 45/102 Base LP/MP,"Caterpie 45/102 from Base.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C060,cards/binder_1/card_60_front.jpg,cards/binder_1/card_60_back.jpg,29/102,Haunter,Base,Uncommon,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,bulk,NO,vision_full_card_api_validated,0.3359,B01-C032,output/first_edition_review_crops_clean/B01-C060__Base__29_102__Haunter.jpg,Unlimited,Pokemon Haunter 29/102 Base Unlimited MP,1.69,TCGPLAYER_MARKET,,,,1.18,TCG_API_REFERENCE_ESTIMATE_70_PERCENT_FOR_LP_MP,Pokemon Haunter 29/102 Base LP/MP,"Haunter 29/102 from Base.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C061,cards/binder_1/card_61_front.jpg,cards/binder_1/card_61_back.jpg,65/102,Staryu,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,bulk,NO,vision_full_card_api_validated,0.2028,B01-C032,output/first_edition_review_crops_clean/B01-C061__Base__65_102__Staryu.jpg,Unlimited,Pokemon Staryu 65/102 Base Unlimited MP,0.61,TCGPLAYER_MARKET,,,,0.43,TCG_API_REFERENCE_ESTIMATE_70_PERCENT_FOR_LP_MP,Pokemon Staryu 65/102 Base LP/MP,"Staryu 65/102 from Base.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C062,cards/binder_1/card_62_front.jpg,cards/binder_1/card_62_back.jpg,64/82,Ponyta,Team Rocket,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.3248,B01-C032,output/first_edition_review_crops_clean/B01-C062__Team Rocket__64_82__Ponyta.jpg,Unlimited,Pokemon Ponyta 64/82 Team Rocket Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Ponyta 64/82 Team Rocket LP/MP,"Ponyta 64/82 from Team Rocket.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C063,cards/binder_1/card_63_front.jpg,cards/binder_1/card_63_back.jpg,48/102,Doduo,Base,Common,LP/MP,MP,base_unlimited_confirmed,NO,NO,YES,NO,HIGH,Base Unlimited confirmed; no Shadowless marker found.,,,bulk,NO,vision_full_card_api_validated,-0.0037,B01-C110,output/first_edition_review_crops_clean/B01-C063__Base__48_102__Doduo.jpg,Unlimited,Pokemon Doduo 48/102 Base Unlimited MP,1.40,TCGPLAYER_MARKET,,,,0.98,TCG_API_REFERENCE_ESTIMATE_70_PERCENT_FOR_LP_MP,Pokemon Doduo 48/102 Base LP/MP,"Doduo 48/102 from Base.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
B01-C064,cards/binder_1/card_64_front.jpg,cards/binder_1/card_64_back.jpg,48/62,Grimer,Fossil,Common,LP/MP,MP,unlimited_confirmed,NO,NOT_APPLICABLE,YES,NO,HIGH,Manually checked; no 1st Edition stamp found. Treat as Unlimited.,,,bulk,NO,vision_full_card_api_validated,0.2317,B01-C057,output/first_edition_review_crops_clean/B01-C064__Fossil__48_62__Grimer.jpg,Unlimited,Pokemon Grimer 48/62 Fossil Unlimited MP,,NO_TCG_PRICE,,,,,NO_TCG_PRICE,Pokemon Grimer 48/62 Fossil LP/MP,"Grimer 48/62 from Fossil.
Variant: Unlimited.
Condition estimate: LP/MP. See front and back photos for exact condition.
Raw card, not graded.",,
